Song_ID,Artist,Genre,Popularity,Duration_ms,Tempo,Energy,Danceability,Album
Song_9959,Imagine Dragons,Indie,86,295860,109.2521153,0.568219924,0.9040287852,Lemonade
Song_4653,The Weeknd,R&B,15,161831,170.4559618,0.5103811245,0.5095227218,Lemonade
Song_5206,Billie Eilish,Country,55,255293,163.6408747,0.6503295164,0.5038793643,Lemonade
Song_6857,Billie Eilish,Folk,74,196204,88.69029762,0.8746422456,0.8018071423,Hollywood's Bleeding
Song_7205,Sam Smith,Indie,41,160545,51.72210545,0.4490465173,0.794458736,"When We All Fall Asleep, Where Do We Go?"
Song_7209,The Weeknd,Electronic,41,288152,81.62421055,0.9665609762,0.3424649076,Divide
Song_9026,Beyoncé,Rock,11,175694,102.1281361,0.382330874,0.6534619051,"When We All Fall Asleep, Where Do We Go?"
Song_9208,Post Malone,Indie,90,240178,57.95553345,0.4111381339,0.1426599187,"Thank U, Next"
Song_797,Beyoncé,Reggae,11,269047,92.42230513,0.42562119,0.3941190763,Purpose
Song_1272,Ed Sheeran,Pop,97,194511,174.38749,0.1888762992,0.0715832226,Chromatica
Song_1314,Shawn Mendes,Folk,2,171831,182.2099099,0.2319161254,0.2729262746,After Hours
Song_2189,Sam Smith,Electronic,2,242646,97.61550661,0.2680877399,0.9504977058,Purpose
Song_2732,Lady Gaga,Hip-hop,52,190888,179.2549559,0.3236429096,0.7879063346,Lemonade
Song_3053,Imagine Dragons,Electronic,30,250675,150.8006021,0.08835953742,0.1868048873,Scorpion
Song_3214,Post Malone,Indie,57,285747,147.441703,0.2569984575,0.09735338483,Purpose
Song_3789,The Weeknd,Rock,19,286856,70.0496825,0.5131243461,0.7598438474,Divide
Song_4022,Kanye West,Folk,99,229955,116.0926855,0.7258618889,0.4139886992,Scorpion
Song_7648,Rihanna,Electronic,47,238600,174.9909384,0.03516485644,0.5097838209,"Thank U, Next"
Song_220,Drake,Jazz,31,164156,72.26535587,0.2750248626,0.8482763539,Hollywood's Bleeding
Song_2227,Shawn Mendes,Pop,4,206759,98.76406,0.6526982626,0.4253291736,Purpose
Song_4727,Billie Eilish,R&B,43,150517,68.04293974,0.0592623543,0.1751594194,"Thank U, Next"
Song_4966,Rihanna,Rock,39,261465,85.14895124,0.08318788263,0.440652737,Hollywood's Bleeding
Song_5309,Billie Eilish,R&B,75,182945,96.63438153,0.5343150184,0.4485924311,1989
Song_5887,gracie abrams,Reggae,28,206746,81.77722212,0.4538480479,0.859803704,"Thank U, Next"
Song_6510,Ed Sheeran,R&B,2,253593,162.7559286,0.5719782246,0.9149603648,Purpose
Song_7548,Kanye West,Jazz,56,185065,188.6964607,0.9968804142,0.4186777968,"Thank U, Next"
Song_7938,The Weeknd,Reggae,15,284861,189.3599598,0.7482582425,0.3598596521,Chromatica
Song_8351,Taylor Swift,R&B,30,299370,106.9354563,0.3855683911,0.8826650121,Hollywood's Bleeding
Song_8476,Taylor Swift,Electronic,88,164930,66.30277839,0.98231733,0.8216442081,After Hours
Song_8649,Imagine Dragons,Folk,8,200343,101.9298187,0.08173942763,0.5353664316,Purpose
Song_9729,Adele,Electronic,65,150164,120.3491888,0.1321665416,0.940094271,Lemonade
Song_188,Ed Sheeran,Pop,92,243796,64.71653131,0.353422099,0.4896088767,Hollywood's Bleeding
Song_1205,Sam Smith,Folk,65,214682,184.7160748,0.7531234213,0.3894633347,1989
Song_2456,Adele,Indie,7,169792,159.0971497,0.8984606296,0.5274427661,Purpose
Song_3349,gracie abrams,Hip-hop,74,218002,58.91180481,0.1218158589,0.3993332372,"When We All Fall Asleep, Where Do We Go?"
Song_4687,Coldplay,Folk,21,297622,132.4496827,0.2265583192,0.6721788069,"When We All Fall Asleep, Where Do We Go?"
Song_4983,Sia,Pop,96,233862,113.0623616,0.7493823562,0.491546843,Scorpion
Song_6790,Sam Smith,Rock,53,184997,165.7490755,0.1714386699,0.3541318385,Divide
Song_7238,The Weeknd,R&B,37,299192,128.1859655,0.941272065,0.9891952103,Divide
Song_7445,Taylor Swift,Hip-hop,52,286221,113.4175829,0.2064100847,0.1276508709,the bottom
Song_9045,Kanye West,Electronic,13,261551,197.4635063,0.07977747423,0.8327346333,Chromatica
Song_9143,Ed Sheeran,Pop,39,178056,199.7328159,0.614270148,0.9885277616,"Thank U, Next"
Song_410,Kanye West,Indie,27,204530,170.5549302,0.6550200106,0.668872213,Lemonade
Song_959,Lady Gaga,Country,4,282616,157.095879,0.6667397754,0.2492526591,"Thank U, Next"
Song_1590,Rihanna,R&B,14,190818,151.556303,0.9932093928,0.03421477269,the bottom
Song_2233,Billie Eilish,Rock,69,230620,193.0056428,0.4942991918,0.8860689895,1989
Song_2414,Sam Smith,Electronic,26,274604,139.3841207,0.8847014346,0.431886337,Chromatica
Song_2927,The Weeknd,Folk,61,228435,105.4927978,0.4726362005,0.9216235906,Divide
Song_3707,Post Malone,Electronic,32,294499,148.2558873,0.002185911469,0.6371670503,"Thank U, Next"
Song_5811,Justin Bieber,Hip-hop,75,259146,157.2384682,0.01331525967,0.785229374,"When We All Fall Asleep, Where Do We Go?"
Song_2787,Billie Eilish,Rock,40,286766,196.3054612,0.416020198,0.04246511837,1989
Song_7180,Taylor Swift,Rock,34,255473,142.6998977,0.8906770397,0.6538869325,Purpose
Song_7566,Kanye West,Pop,50,267233,196.1257147,0.495956584,0.7934779804,"Thank U, Next"
Song_8966,Ed Sheeran,Rock,28,248290,147.2268969,0.8421352762,0.4434246751,1989
Song_9363,Kendrick Lamar,Indie,79,215840,163.1360419,0.4890727663,0.7518387942,Lemonade
Song_1260,Bruno Mars,Jazz,54,259214,96.64012241,0.5954839655,0.7138096305,"When We All Fall Asleep, Where Do We Go?"
Song_1773,Lady Gaga,Country,87,180501,82.01200811,0.3078274212,0.2440075622,Lemonade
Song_2335,Kendrick Lamar,Country,67,267997,124.7842172,0.931651258,0.6293772299,the bottom
Song_3798,Shawn Mendes,Pop,63,168308,50.19369178,0.5708890439,0.9487468339,Divide
Song_5270,Kendrick Lamar,Pop,75,262124,166.6242955,0.231843078,0.08250098381,the bottom
Song_7126,Kendrick Lamar,Hip-hop,64,200376,141.1411106,0.4837504278,0.2882948102,Lemonade
Song_7568,Billie Eilish,Indie,97,191720,156.7299654,0.8002541363,0.02458982869,Lemonade
Song_8329,Kanye West,Reggae,32,176869,114.5003094,0.9238253805,0.9250027625,the bottom
Song_8388,Justin Bieber,Hip-hop,58,162087,98.50806029,0.4966657785,0.2283365418,Hollywood's Bleeding
Song_9724,Sam Smith,Electronic,87,214964,135.9944434,0.8794033487,0.9400146317,Lemonade
Song_18,The Weeknd,R&B,54,205727,87.86879568,0.5103065032,0.2283610849,Chromatica
Song_85,Lady Gaga,Country,98,230328,98.73410324,0.4763929125,0.2010599654,"Thank U, Next"
Song_292,Drake,Reggae,75,238783,142.5487491,0.9002200686,0.2704609704,Scorpion
Song_574,Post Malone,Electronic,76,194611,166.4762086,0.726854489,0.3751781211,Purpose
Song_1127,Shawn Mendes,Pop,16,288372,170.6114296,0.3930000861,0.8031768642,Lemonade
Song_1323,Beyoncé,Indie,85,265808,180.2696186,0.1289186154,0.009613515373,"Thank U, Next"
Song_2122,Lady Gaga,Indie,98,250268,111.8092262,0.8491791472,0.6517967098,Chromatica
Song_4170,Lady Gaga,Country,6,177393,119.831909,0.1818989436,0.6343695567,1989
Song_4893,Shawn Mendes,Folk,45,298778,146.0570908,0.4204565977,0.7520589101,Scorpion
Song_4915,Billie Eilish,Indie,16,224993,188.3718548,0.243844282,0.04519540488,Purpose
Song_5785,Ariana Grande,Folk,70,225149,180.9200254,0.8686454215,0.509077619,Purpose
Song_8473,Justin Bieber,Folk,62,180172,181.0780902,0.999550351,0.9529827618,Chromatica
Song_8841,Justin Bieber,Jazz,84,195546,177.9856166,0.320140956,0.287081391,"Thank U, Next"
Song_9337,Justin Bieber,Folk,47,189668,172.5429959,0.9091884338,0.3288845133,Scorpion
Song_9531,Adele,Jazz,77,158947,173.1262868,0.2304412469,0.2922271265,1989
Song_9901,Drake,Folk,42,161409,108.3960248,0.5056442794,0.5631069535,1989
Song_1585,Kendrick Lamar,Electronic,99,239997,76.38242162,0.430109797,0.3503415914,Chromatica
Song_2452,Billie Eilish,Rock,97,178616,136.0986325,0.3547062625,0.4835741249,Purpose
Song_2874,Drake,Folk,77,163093,83.76828934,0.6279959369,0.3501308933,"Thank U, Next"
Song_4374,Justin Bieber,Rock,60,173241,178.7903666,0.3041201727,0.6900806369,the bottom
Song_4384,The Weeknd,R&B,56,199537,179.4863826,0.8378194737,0.8811749417,After Hours
Song_4595,Sia,Hip-hop,77,236953,187.2811084,0.7826277631,0.3719239926,Lemonade
Song_4728,Justin Bieber,Rock,5,212466,59.74856765,0.8480517503,0.6060508175,Chromatica
Song_5390,Ed Sheeran,Electronic,96,243308,164.3928519,0.7874017136,0.448616023,Divide
Song_6108,gracie abrams,R&B,38,174349,96.19583546,0.9695110223,0.2376251299,Scorpion
Song_6533,Coldplay,Hip-hop,8,290917,107.9233366,0.3753933991,0.3604719736,1989
Song_6708,Sam Smith,Pop,16,232410,136.8513926,0.4332425799,0.8740807757,"Thank U, Next"
Song_6992,Post Malone,R&B,96,173799,118.2267297,0.3681148913,0.1602772588,Scorpion
Song_7396,Coldplay,Reggae,13,272252,169.7828904,0.03057025981,0.5375494127,"When We All Fall Asleep, Where Do We Go?"
Song_7428,Justin Bieber,Jazz,45,241293,66.94690464,0.7797968369,0.3882445727,Purpose
Song_8511,Coldplay,Jazz,95,248031,96.69393156,0.311463096,0.08601722303,Chromatica
Song_9065,Adele,Folk,35,180618,122.5880706,0.9490492684,0.9284697632,Lemonade
Song_9986,The Weeknd,Folk,95,222295,117.3490304,0.9514446924,0.5212353844,After Hours
Song_125,Adele,Jazz,68,177942,81.62059248,0.2983854545,0.8143201808,Lemonade
Song_252,Drake,Indie,8,248068,86.50438092,0.4342149214,0.3429390159,Divide
Song_534,Ed Sheeran,Rock,3,267983,153.1561443,0.717800897,0.598479608,1989
Song_3117,Lady Gaga,Hip-hop,50,185723,130.3088219,0.5288709505,0.176191093,Lemonade
Song_3595,Justin Bieber,Pop,84,219128,77.67271734,0.7447999242,0.2286845158,"Thank U, Next"
Song_5551,Ariana Grande,Rock,86,164161,151.6766026,0.797139249,0.6074274458,Scorpion
Song_5752,Justin Bieber,Hip-hop,23,248607,90.74196503,0.8349251527,0.6886594259,Hollywood's Bleeding
Song_6068,Ariana Grande,Electronic,50,297175,83.38017337,0.09573941015,0.1583695803,Divide
Song_6297,Bruno Mars,Electronic,46,153995,159.8562414,0.980766827,0.1312148377,the bottom
Song_1268,Ed Sheeran,Hip-hop,22,236584,94.06240372,0.3140447845,0.1731114974,the bottom
Song_2304,Sam Smith,Folk,56,217164,133.3670654,0.9362177846,0.05580525485,"Thank U, Next"
Song_3138,Kanye West,R&B,99,204882,53.74086758,0.6036448238,0.8978291728,After Hours
Song_3382,Justin Bieber,Rock,14,164781,158.3995168,0.3521658026,0.07478267405,Scorpion
Song_3636,Shawn Mendes,Rock,17,153873,97.58312655,0.5736812906,0.4033491321,Scorpion
Song_3729,Sam Smith,Country,15,171646,113.0673407,0.5749824533,0.8287132358,1989
Song_4397,Ariana Grande,Pop,4,293465,129.197411,0.2489320102,0.43787517,"When We All Fall Asleep, Where Do We Go?"
Song_4664,Post Malone,Jazz,74,264151,98.31815485,0.09404324279,0.5723756937,Scorpion
Song_5158,Sia,Folk,47,221326,186.9455138,0.2631237122,0.8220165734,Lemonade
Song_5708,Justin Bieber,Pop,59,183294,185.0192353,0.241546319,0.1927165305,After Hours
Song_6240,Ed Sheeran,Rock,67,287263,62.49028528,0.7923202975,0.9056831729,Hollywood's Bleeding
Song_6571,Sia,Rock,12,275554,182.5495537,0.2697658146,0.807899061,1989
Song_6709,Lady Gaga,Rock,71,194438,68.97959009,0.005931299324,0.7935077682,Purpose
Song_7861,Kanye West,Pop,81,191206,170.3648559,0.1667629831,0.7002191873,Divide
Song_7915,Justin Bieber,Indie,43,229652,145.4373539,0.2129450013,0.412439433,1989
Song_8796,Drake,Hip-hop,93,240280,101.8324611,0.5866177912,0.3691555087,"Thank U, Next"
Song_8929,Coldplay,Jazz,4,217406,94.27177172,0.4476757667,0.3221119635,"When We All Fall Asleep, Where Do We Go?"
Song_9041,Rihanna,Jazz,62,177259,94.95497224,0.9257045494,0.5303525149,Divide
Song_9788,Sia,Pop,83,244688,128.8620886,0.2409221282,0.7116386309,Purpose
Song_9877,The Weeknd,Indie,53,299455,124.1620476,0.5912667404,0.5848062431,Hollywood's Bleeding
Song_209,Beyoncé,Indie,41,249325,147.6710567,0.1557615181,0.8607264954,Hollywood's Bleeding
Song_607,Sia,Jazz,31,295194,162.8836733,0.4043276167,0.5873548978,1989
Song_1007,Taylor Swift,Folk,17,272935,158.5500799,0.9519066941,0.3014083438,Purpose
Song_2009,Taylor Swift,Folk,96,184361,112.0707357,0.6408063035,0.5603742782,"Thank U, Next"
Song_3249,Kendrick Lamar,Reggae,91,164919,55.90065892,0.8574043563,0.4828820835,Lemonade
Song_3621,Lady Gaga,Pop,7,253052,128.9320434,0.4739830438,0.1116434548,"Thank U, Next"
Song_3671,gracie abrams,Indie,32,288869,185.5105083,0.9404882143,0.05229022513,Hollywood's Bleeding
Song_4028,Post Malone,Jazz,14,194112,91.93225144,0.8221316491,0.5246436377,After Hours
Song_6927,Kendrick Lamar,Pop,24,223468,177.9159358,0.4507916471,0.1343743052,Chromatica
Song_6991,Imagine Dragons,Pop,92,151037,146.6500153,0.6267632183,0.5193429053,After Hours
Song_7371,Beyoncé,Jazz,19,221743,143.8452742,0.04608987791,0.07383530254,Chromatica
Song_7557,Kendrick Lamar,R&B,88,215681,56.78288855,0.432576651,0.008633419383,1989
Song_7674,Imagine Dragons,Folk,12,236388,194.8485355,0.5545802574,0.2628666246,"Thank U, Next"
Song_9042,Ariana Grande,Electronic,47,239969,95.73153169,0.4113396416,0.4984332628,"Thank U, Next"
Song_9421,Sia,Country,28,174268,151.3029184,0.2077851779,0.4555938032,After Hours
Song_131,Rihanna,Pop,76,222256,116.6625022,0.07609899222,0.2529588602,1989
Song_2680,The Weeknd,Hip-hop,59,294218,170.9592018,0.4788125525,0.3359228783,After Hours
Song_3611,gracie abrams,Folk,44,202647,63.27207628,0.5464850645,0.3693352963,Chromatica
Song_5117,Kendrick Lamar,Electronic,6,241940,195.0689123,0.6411362022,0.8216409868,Hollywood's Bleeding
Song_5243,Drake,Hip-hop,69,151476,121.7650553,0.8712781298,0.8602960251,"When We All Fall Asleep, Where Do We Go?"
Song_5317,Sia,Pop,68,185625,151.0892307,0.4610597902,0.2977881342,Divide
Song_6039,Billie Eilish,Indie,12,230938,130.7458981,0.7484242079,0.6352050721,Purpose
Song_6830,Coldplay,Rock,46,181868,128.3345861,0.174646143,0.3451129981,After Hours
Song_7022,Justin Bieber,Jazz,61,265011,99.8399263,0.9672175663,0.472691227,After Hours
Song_9631,Lady Gaga,Reggae,22,201095,67.27100942,0.7064186736,0.67567692,Scorpion
Song_1005,Drake,Hip-hop,62,216045,129.4586683,0.2229303596,0.9369045633,After Hours
Song_1352,Kendrick Lamar,Rock,56,260841,142.612963,0.1624146507,0.4904838656,the bottom
Song_2334,Justin Bieber,Reggae,14,183540,139.3877331,0.02189489317,0.6956379742,"Thank U, Next"
Song_5312,Adele,Indie,36,211379,70.57026487,0.554751952,0.01370342339,1989
Song_6183,gracie abrams,Hip-hop,80,244586,168.4268996,0.9697246821,0.2135561006,Hollywood's Bleeding
Song_6876,Lady Gaga,Hip-hop,71,204036,80.56021429,0.9694024398,0.9527047883,"When We All Fall Asleep, Where Do We Go?"
Song_6965,gracie abrams,Country,32,261228,177.8960401,0.5678286498,0.2320403231,Divide
Song_6984,Post Malone,Pop,11,180376,71.05098834,0.0009416402747,0.3047298474,Chromatica
Song_8609,The Weeknd,Hip-hop,6,245942,164.4647563,0.6723970423,0.3871775941,1989
Song_9155,Kanye West,Reggae,29,172656,121.9883627,0.2669254995,0.5626298645,Lemonade
Song_9301,Ed Sheeran,Hip-hop,30,182509,136.3882573,0.1568832341,0.9233194017,Hollywood's Bleeding
Song_9698,Billie Eilish,Rock,34,278692,129.6550139,0.6656150155,0.7260716242,Purpose
Song_2050,Post Malone,Country,74,186021,133.824541,0.7909198747,0.6095455128,1989
Song_3627,Adele,Country,58,196085,70.16788227,0.4161456224,0.5608382485,Hollywood's Bleeding
Song_5672,Post Malone,Pop,37,226922,191.7562475,0.0720105905,0.6590859996,After Hours
Song_8722,Shawn Mendes,Electronic,68,205077,56.43042271,0.4761346704,0.3059904938,Scorpion
Song_9333,Imagine Dragons,R&B,14,283310,175.0284776,0.3446897907,0.2240621389,the bottom
Song_2481,Justin Bieber,R&B,61,228637,185.1570478,0.1910755891,0.4647914237,Scorpion
Song_2487,Shawn Mendes,Hip-hop,21,204631,179.5133318,0.180329873,0.6792465145,Lemonade
Song_5515,Shawn Mendes,Folk,58,246325,93.21774222,0.4297484019,0.5432236728,Hollywood's Bleeding
Song_5909,Taylor Swift,Rock,8,196800,64.55766081,0.05289403618,0.2308704149,Lemonade
Song_6073,Sia,Hip-hop,88,290539,150.6078935,0.01252098093,0.9797723382,"When We All Fall Asleep, Where Do We Go?"
Song_9505,Lady Gaga,R&B,21,242365,132.3186372,0.4092187478,0.8537179302,Purpose
Song_26,The Weeknd,Country,69,202610,141.0348282,0.1419870601,0.4369838829,After Hours
Song_1734,Rihanna,Electronic,67,280908,92.63096928,0.8812427849,0.380527491,Purpose
Song_2604,Drake,Hip-hop,92,151571,55.22733358,0.1533925179,0.2780283952,Lemonade
Song_3154,Imagine Dragons,Reggae,31,262153,51.12416598,0.02238805247,0.7608335815,Divide
Song_3215,Shawn Mendes,Reggae,88,173601,90.19259198,0.1267414106,0.590175123,Purpose
Song_3697,Taylor Swift,Electronic,28,259225,113.3383603,0.1769419779,0.780395318,After Hours
Song_4524,Imagine Dragons,Electronic,53,279642,192.6007201,0.9475588239,0.4836293481,"When We All Fall Asleep, Where Do We Go?"
Song_4947,Shawn Mendes,Rock,87,170636,138.7909822,0.4399342966,0.9423880494,"When We All Fall Asleep, Where Do We Go?"
Song_5595,Sam Smith,R&B,77,257549,63.4549163,0.8187182436,0.7509701342,the bottom
Song_9328,Drake,Folk,80,289223,143.614244,0.556172572,0.6474653218,Chromatica
Song_9677,The Weeknd,R&B,92,206312,71.16197251,0.1180054569,0.7945601702,Chromatica
Song_248,Lady Gaga,R&B,21,254240,68.31226904,0.5342323805,0.6217121398,the bottom
Song_4192,Lady Gaga,Folk,72,265251,169.3368036,0.06442547114,0.3737664132,Divide
Song_4312,Post Malone,Rock,36,245505,148.7623214,0.495408919,0.8380015733,After Hours
Song_4992,Beyoncé,Jazz,6,180675,170.509665,0.7480038557,0.5844387565,the bottom
Song_5014,Ariana Grande,Country,12,282577,51.92119917,0.4896948878,0.7061040235,Chromatica
Song_5023,Beyoncé,Hip-hop,89,231746,141.6024189,0.7536494892,0.7844311551,Hollywood's Bleeding
Song_6429,Kendrick Lamar,Country,81,191194,52.19490697,0.5869508476,0.9473969619,"When We All Fall Asleep, Where Do We Go?"
Song_7782,Taylor Swift,Folk,69,299099,185.2806067,0.4108782332,0.5472650234,"When We All Fall Asleep, Where Do We Go?"
Song_8279,gracie abrams,Country,21,284484,112.6311602,0.7338555472,0.8231474782,Lemonade
Song_9010,Coldplay,Folk,76,187365,162.4370447,0.9924901596,0.6172371048,Purpose
Song_504,Bruno Mars,Country,5,297341,176.8185721,0.2531840203,0.6251740702,"When We All Fall Asleep, Where Do We Go?"
Song_1731,Taylor Swift,Electronic,91,246638,82.85677169,0.2945518202,0.5134815793,Lemonade
Song_2658,Imagine Dragons,Reggae,69,236833,94.35612766,0.2161925695,0.7577153697,"When We All Fall Asleep, Where Do We Go?"
Song_3255,Beyoncé,Electronic,94,231691,120.3440145,0.4973202536,0.1029315342,Divide
Song_3544,gracie abrams,Indie,11,222421,150.5353278,0.607192313,0.7961399692,Scorpion
Song_4213,Billie Eilish,Rock,57,156942,81.84907066,0.06918841733,0.242855233,Purpose
Song_5864,Sam Smith,Electronic,8,298453,72.85902368,0.3378457211,0.6209498091,Hollywood's Bleeding
Song_6182,Rihanna,Hip-hop,49,276182,164.7421717,0.8044310098,0.2725466792,the bottom
Song_7447,Imagine Dragons,Rock,27,161805,168.5177721,0.02892290595,0.6785430696,Purpose
Song_8117,Sia,Indie,86,183618,159.3041879,0.9577044293,0.4408036232,"Thank U, Next"
Song_9102,The Weeknd,Indie,23,270091,162.0920496,0.5917771657,0.7109932862,Divide
Song_2406,Kanye West,Indie,42,175650,121.2710521,0.3525571379,0.604631483,After Hours
Song_3961,Imagine Dragons,Rock,55,253718,79.88378845,0.2855345825,0.6938084198,Divide
Song_5222,Imagine Dragons,Jazz,94,254467,154.3249099,0.8519059523,0.3811903951,Lemonade
Song_5271,Ariana Grande,R&B,67,210744,107.057657,0.1997316654,0.2962673567,1989
Song_5683,Shawn Mendes,Pop,98,263568,66.25504963,0.4339633984,0.2946770814,After Hours
Song_8730,Justin Bieber,Folk,95,158768,147.8720364,0.6530428293,0.9511980484,Chromatica
Song_30,Adele,Indie,80,237838,149.7694399,0.0477668945,0.9319959666,Scorpion
Song_1312,Sam Smith,Indie,1,291824,174.4381798,0.8974284592,0.8042584506,Divide
Song_1543,Sia,Reggae,72,236865,127.6701314,0.3979015229,0.4288698898,Hollywood's Bleeding
Song_3344,Billie Eilish,Folk,95,201717,132.06028,0.2317978626,0.2989098942,1989
Song_4129,Kendrick Lamar,Pop,97,213660,175.0746597,0.2720777215,0.8186609527,Lemonade
Song_5756,Imagine Dragons,R&B,39,152291,198.3405596,0.2372051999,0.8515158981,1989
Song_6345,Sam Smith,Country,41,279176,140.5738531,0.7238398843,0.6989222233,Divide
Song_7622,Ariana Grande,Electronic,80,293026,115.4539574,0.8616943944,0.3985763587,Hollywood's Bleeding
Song_8424,Coldplay,Indie,13,193374,123.8273513,0.1139571701,0.3524818826,Lemonade
Song_272,Billie Eilish,Indie,29,186138,112.1459308,0.8024719179,0.4997987469,After Hours
Song_506,Billie Eilish,Reggae,8,294791,151.5612896,0.1209080904,0.1018161622,Scorpion
Song_847,Kendrick Lamar,Jazz,96,161472,169.8541979,0.7128686405,0.9155772946,Purpose
Song_906,Rihanna,Hip-hop,69,282927,166.4115223,0.5455806114,0.2107064243,Hollywood's Bleeding
Song_1151,Drake,Hip-hop,91,246091,165.4879149,0.5569044305,0.9757653421,Purpose
Song_1589,Post Malone,Hip-hop,59,235765,96.00084485,0.4293951465,0.9573579387,Divide
Song_3331,Rihanna,Indie,87,162809,165.9587913,0.7735488431,0.7296745113,After Hours
Song_4778,Taylor Swift,Reggae,45,288919,73.01677892,0.4999930952,0.9111752398,Purpose
Song_5880,Sia,Jazz,80,163995,99.3526043,0.3831021053,0.3017143818,Purpose
Song_8059,Kanye West,Hip-hop,92,252440,176.2860184,0.6996609109,0.4886985087,1989
Song_8219,Kendrick Lamar,Indie,38,184466,123.0563508,0.938296146,0.1604042268,Scorpion
Song_9619,Taylor Swift,Folk,46,238487,62.0969307,0.8856530573,0.884854996,Hollywood's Bleeding
Song_9910,Lady Gaga,Hip-hop,30,159987,160.4878878,0.1833189137,0.1904905133,1989
Song_336,Rihanna,Pop,89,233961,144.5923603,0.1497052646,0.4855063799,"Thank U, Next"
Song_1701,Post Malone,Pop,86,174897,159.6237008,0.9817775761,0.8141092842,After Hours
Song_2120,Bruno Mars,Hip-hop,57,161386,73.67859176,0.08276391446,0.762527427,Lemonade
Song_2668,Sam Smith,Reggae,92,282726,62.63289341,0.757862779,0.3794687082,After Hours
Song_4575,Kendrick Lamar,Hip-hop,12,244323,157.1810974,0.193273912,0.2831485562,"When We All Fall Asleep, Where Do We Go?"
Song_4747,Coldplay,Country,81,207482,164.8804122,0.8783148172,0.1348685995,"Thank U, Next"
Song_5127,Post Malone,R&B,26,153825,195.2807532,0.2463595921,0.7855248272,Divide
Song_5830,Justin Bieber,R&B,8,283592,157.4124041,0.8259858874,0.05381933285,the bottom
Song_8203,Kanye West,Jazz,66,154538,83.70396987,0.5306338688,0.3935503162,Lemonade
Song_8224,Bruno Mars,Pop,16,292409,67.08816719,0.6451410056,0.5962819802,"Thank U, Next"
Song_8848,Lady Gaga,Electronic,70,202805,84.7865453,0.8436666763,0.8158808434,"When We All Fall Asleep, Where Do We Go?"
Song_9992,Shawn Mendes,Folk,1,270353,92.64172166,0.4783718759,0.2934433617,the bottom
Song_363,gracie abrams,Pop,66,209068,155.8412348,0.4506446525,0.8155339865,Lemonade
Song_1333,Shawn Mendes,Rock,24,203879,157.3179866,0.8304928406,0.7220472022,After Hours
Song_1695,Imagine Dragons,Indie,29,225447,85.1656936,0.6200434315,0.7148306002,Scorpion
Song_2114,Billie Eilish,Jazz,44,214917,54.93821423,0.2125127086,0.04574112215,the bottom
Song_6665,Adele,R&B,5,163586,136.8977784,0.4096630015,0.2281362848,Purpose
Song_6819,Drake,Jazz,51,217092,92.53602894,0.413508816,0.9906112071,"When We All Fall Asleep, Where Do We Go?"
Song_9100,Justin Bieber,Jazz,35,194172,175.4929979,0.2046132766,0.3653289287,Purpose
Song_9382,Ed Sheeran,Rock,41,196250,91.23066907,0.7736094478,0.1858827708,Purpose
Song_196,Billie Eilish,Rock,46,239842,132.2811475,0.5744914934,0.7741100529,the bottom
Song_709,Billie Eilish,R&B,99,200881,107.8646974,0.418046164,0.5202496387,After Hours
Song_1039,Beyoncé,Rock,30,293836,65.11484708,0.9501198609,0.5203526685,"Thank U, Next"
Song_2016,Ariana Grande,Rock,60,291993,198.7478586,0.01500266715,0.6424085823,Divide
Song_2512,Shawn Mendes,Indie,30,226344,82.76608251,0.1030300109,0.2849464377,Chromatica
Song_3037,Lady Gaga,Country,31,222475,70.49286073,0.1677663687,0.8254669527,"When We All Fall Asleep, Where Do We Go?"
Song_3930,Sam Smith,R&B,3,223823,156.8168834,0.7618287641,0.31588186,"Thank U, Next"
Song_4372,Shawn Mendes,Reggae,71,273644,99.10911907,0.9660135793,0.6368124258,"Thank U, Next"
Song_5045,Drake,Reggae,32,195988,120.1951646,0.9745763603,0.735573131,Scorpion
Song_6385,Kanye West,Electronic,83,181606,120.5296479,0.3105873006,0.04823641913,Hollywood's Bleeding
Song_6720,Shawn Mendes,Country,16,180933,179.6727986,0.2351420024,0.5917920401,Hollywood's Bleeding
Song_7594,Rihanna,Pop,49,208301,120.40502,0.3477670047,0.8672050125,"When We All Fall Asleep, Where Do We Go?"
Song_9486,Adele,Rock,71,220241,112.4922226,0.7097072213,0.3950965873,Divide
Song_9642,Lady Gaga,Jazz,5,179142,99.96682368,0.6563200152,0.06332437076,Scorpion
Song_1640,Rihanna,Electronic,36,195826,111.1436858,0.8971808259,0.9131643076,Hollywood's Bleeding
Song_1971,Lady Gaga,Hip-hop,96,268495,155.7094961,0.9486066131,0.0709819875,Divide
Song_3760,Rihanna,Hip-hop,32,251875,191.6459287,0.4788384978,0.629256335,After Hours
Song_4632,Taylor Swift,Reggae,50,260693,74.98861993,0.1996686495,0.02537686735,Hollywood's Bleeding
Song_5320,Beyoncé,Hip-hop,36,251888,160.160437,0.6581399039,0.1851847597,1989
Song_6818,Adele,Hip-hop,22,234162,137.5605379,0.6117303993,0.3850749992,1989
Song_7677,Beyoncé,Jazz,11,171377,179.1674574,0.4415864483,0.9668009622,After Hours
Song_8631,Imagine Dragons,R&B,11,176514,92.71485691,0.5825445999,0.009859682613,Chromatica
Song_9365,Adele,R&B,71,279380,172.7598914,0.8778956818,0.02423077794,Hollywood's Bleeding
Song_9916,Kendrick Lamar,Hip-hop,76,238712,184.8193793,0.7677936337,0.02959006397,Lemonade
